"country","year","hom","ineq","unemp","edu","gdp","polic","tertiary","second","unemployment_low","unemployment_medium","unemployment_high","unsent"
"Philippines",2015,9.48028469085693,41.106201171875,3.18898582458496,13,2878.33837890625,162.199798583984,36.391,83.22199,1,0,0,68.3286514282227
"Poland",2003,1.722216963768,34.9000015258789,19.7999992370605,9,5693.3779296875,259.859985351562,59.48876,94.28869,0,0,1,23.0067729949951
"Poland",2004,1.64860641956329,35.7999992370605,19.1000003814697,9,6681.1787109375,262.049987792968,61.0612,96.46864,0,0,1,18.7325801849365
"Poland",2005,1.4467190504074,37.9000015258789,17.8999996185302,9,8021.00341796875,261.690002441406,63.60012,96.5112,0,0,1,16.2509574890137
"Poland",2006,1.27800405025482,35.7999992370605,13.8999996185302,9,9038.73046875,257.5,65.3752499999999,95.2596,0,0,1,16.3859100341797
"Poland",2007,1.36969912052154,34.2999992370605,9.60000038146972,9,11255.4365234375,255.419998168945,67.23524,95.069,0,0,1,13.2774858474731
"Poland",2008,1.20023930072784,32.9000015258789,7.09999990463256,9,14001.447265625,261.230010986328,70.26866,94.8784,0,1,0,11.0558023452759
"Poland",2009,1.28637099266052,34.099998474121,8.10000038146972,9,11527.5927734375,256.679992675781,72.36704,94.6878,0,1,0,11.6339550018311
"Poland",2010,1.13768601417541,34.2000007629394,9.69999980926513,9,12599.533203125,252.850006103515,74.80387,94.4972,0,0,1,10.6965961456299
"Poland",2011,1.17168295383453,33,9.69999980926513,9,13893.5087890625,252.559997558593,74.67247,94.3066,0,0,1,10.2701854705811
"Poland",2012,0.983887135982513,33.099998474121,10.1000003814697,9,13145.5390625,249.479995727539,73.98845,94.116,0,0,1,8.60529613494873
"Poland",2013,0.772655308246612,34.7000007629394,10.3000001907348,9,13781.0625,253.149993896484,71.82938,93.47999,0,0,1,8.55485534667969
"Poland",2014,0.736425876617431,30.7999992370605,9,9,14342.40234375,255.899993896484,68.31303,93.43179,0,0,1,8.19061279296875
"Poland",2015,0.750028252601623,30.6000003814697,7.5,9,12566.4833984375,256.119995117187,66.67103,93.94809,0,1,0,6.05389308929443
"Romania",2003,2.53579115867614,31.5,7.69999980926513,10,2774.95581054687,210.330001831054,37.56524,87.87049,0,1,0,15.6650705337524
"Romania",2004,2.38986659049987,37.5,8,10,3552.92456054687,212.110000610351,41.35283,89.4163,0,1,0,15.4338855743408
"Romania",2005,2.11375856399536,29.7000007629394,7.09999990463256,10,4676.31494140625,218.960006713867,45.40873,87.83678,0,1,0,14.6675748825073
"Romania",2006,2.06176614761352,32.099998474121,7.19999980926513,10,5828.74560546875,237.029998779296,51.59534,83.97267,0,1,0,12.5800580978394
"Romania",2007,1.97755181789398,32.099998474121,6.40000009536743,10,8424.7373046875,240.479995727539,57.85996,89.22534,0,1,0,10.0272197723389
"Romania",2008,2.25732731819152,37.2999992370605,5.59999990463256,10,10400.5439453125,242.699996948242,66.10287,91.40113,0,1,0,11.8724250793457
"Romania",2009,1.925506234169,30,6.5,10,8474.8720703125,249.029998779296,69.59979,92.16656,0,1,0,16.499475479126
"Romania",2010,1.97648310661315,29.7000007629394,7,10,8231.3125,256.890014648437,65.31626,89.97782,0,1,0,16.3928623199463
"Romania",2011,1.65081822872161,35.9000015258789,7.19999980926513,10,9150.8681640625,246.830001831054,59.53221,104.72042,0,1,0,10.7936401367188
"Romania",2012,1.8739538192749,34.9000015258789,6.80000019073486,10,8558.3974609375,266.390014648437,50.73437,85.68711,0,1,0,9.99151420593262
"Romania",2013,1.67429053783416,36.9000015258789,7.09999990463256,10,9585.2666015625,270.920013427734,47.55017,85.90832,0,1,0,5.51833486557007
"Romania",2014,1.49203395843505,36,6.80000019073486,10,10020.27734375,269.230010986328,47.53486,88.1874,0,1,0,5.30905961990356
"Romania",2015,1.46403157711029,35.9000015258789,6.80000019073486,10,8978.3896484375,268.059997558593,46.8225,88.6275,0,1,0,5.24105310440063
"Russian Federation",2003,28.8854923248291,40,9.91020011901855,8,2975.1328125,688.278015136718,70.6975999999999,89.48428,0,0,1,20.2600002288818
"Russian Federation",2004,27.2526683807373,40.2999992370605,9.51840019226074,9,4102.3720703125,671.156005859375,70.62746,83.79714,0,0,1,19.2058601379395
"Russian Federation",2005,24.8130130767822,41.2999992370605,9.12660026550292,9,5323.47412109375,654.033996582031,72.6101599999999,80.35564,0,0,1,19.5615463256836
"Russian Federation",2006,20.1251811981201,41,8.73480033874511,9,6920.1943359375,613.359985351562,72.84289,75.02123,0,0,1,18.2783222198486
"Russian Federation",2007,17.7275409698486,42.2999992370605,8.3430004119873,9,9101.2529296875,624.869995117187,74.0725999999999,72.26079,0,1,0,17.3121070861816
"Russian Federation",2008,16.5903491973876,41.599998474121,7.95120000839233,9,11635.2607421875,628.849975585937,74.9683,71.78581,0,1,0,15.9117565155029
"Russian Federation",2009,14.9350671768188,39.7999992370605,8.39996433258056,9,8562.8095703125,624.960021972656,75.44277,71.75452,0,1,0,15.1727228164673
"Russian Federation",2010,13.4656000137329,39.5,7.36881637573242,9,10674.9873046875,544.739990234375,75.97013,79.09257,0,1,0,14.4993438720703
"Russian Federation",2011,12.3655004501342,39.7000007629394,6.53554964065551,9,14351.2119140625,521.599975585937,76.49749,86.43062,0,1,0,14.8393173217773
"Russian Federation",2012,11.5690002441406,40.7000007629394,5.4362998008728,9,15434.5751953125,521,76.14145,87.15923,1,0,0,16.1884231567383
"Russian Federation",2013,10.9772310256958,40.9000015258789,5.4576997756958,11,16007.08984375,520.070007324218,78.05873,92.38923,1,0,0,8.54837036132812
"Russian Federation",2014,11.3104095458984,39.9000015258789,5.16999816894531,11,14125.9091796875,522.330017089843,78.74703,98.46366,1,0,0,8.96420669555664
"Russian Federation",2015,11.4804563522338,37.7000007629394,5.57899951934814,11,9346.6162109375,476.869995117187,80.49591,98.52444,0,1,0,9.6484203338623
"Serbia",2003,1.89188945293426,27.3999996185302,10.2885999679565,8,2832.49072265625,540,39.61336,92.0007,0,0,1,32.2299995422363
"Serbia",2004,1.77137529850006,30.3999996185302,18.5,8,3331.22875976562,510,40.9338,92.6534,0,0,1,31.0400009155273
"Serbia",2005,1.59522759914398,30.2999992370605,2.85381460189819,8,3528.13110351562,491.730010986328,44.20525,93.3061,1,0,0,29.041841506958
"Serbia",2006,1.70058965682983,35.5,2.85381460189819,8,4129.7587890625,468.83999633789,46.81958,93.9588,1,0,0,26.8785438537598
"Serbia",2007,1.87187731266021,29.3999996185302,18.5999946594238,8,5458.12158203125,348.880004882812,47.993,95.10051,0,0,1,24.7152500152588
"Serbia",2008,1.53853726387023,27.5,13.7479963302612,8,6701.77392578125,352.350006103515,48.66538,95.19115,0,0,1,25.1108131408691
"Serbia",2009,1.69888746738433,27.7999992370605,16.1422462463378,8,5821.30517578125,358.179992675781,49.84967,95.53899,0,0,1,24.5375862121582
"Serbia",2010,1.43969094753265,33.7000007629394,19.2175998687744,8,5411.87744140625,369.540008544921,49.08272,94.59862,0,0,1,29.7208099365234
"Serbia",2011,1.50104308128356,27,22.9661998748779,8,6423.2919921875,376.58999633789,51.59377,97.79565,0,0,1,28.545618057251
"Serbia",2012,1.23925638198852,30.9500007629394,23.9999809265136,8,5659.38037109375,382.440002441406,53.50003,102.6659,0,0,1,24.7604141235352
"Serbia",2013,1.59188985824584,34.9000015258789,22.1536998748779,8,6353.826171875,379.170013427734,56.38088,96.01579,0,0,1,18.8814678192139
"Serbia",2014,1.35063469409942,38.599998474121,19.2234115600585,8,6200.17333984375,501.890014648437,58.05497,96.2823,0,0,1,15.484058380127
"Serbia",2015,1.17497134208679,38.2000007629394,17.929344177246,8,5237.25537109375,479.33999633789,58.28769,101.81807,0,0,1,15.2821941375732
"Slovenia",2003,1.05582547187805,30.3999996185302,6.69999980926513,9,14880.4716796875,378.510009765625,68.98854,96.23195,0,1,0,23.3644866943359
"Slovenia",2004,1.35580968856811,25.5,6.30000019073486,9,17260.90234375,383.83999633789,72.37007,96.04235,0,1,0,27.1889381408691
"Slovenia",2005,1.00186300277709,24.7999992370605,6.5,9,18169.181640625,394.739990234375,79.24699,95.94755,0,1,0,23.7632522583008
"Slovenia",2006,0.59886485338211,24.6000003814697,6,9,19726.126953125,391.760009765625,82.57492,95.85275,0,1,0,20.8301296234131
"Slovenia",2007,1.19193124771118,23.7999992370605,4.90000009536743,9,23841.318359375,395.100006103515,84.56769,98.395125,1,0,0,19.6856288909912
"Slovenia",2008,0.493939846754074,23.1000003814697,4.40000009536743,9,27501.810546875,383.08999633789,85.5046799999999,99.6663125,1,0,0,16.9954471588135
"Slovenia",2009,0.638687551021575,24.7999992370605,5.90000009536743,9,24633.796875,383.880004882812,86.4228399999999,100.9375,0,1,0,24.9084243774414
"Slovenia",2010,0.733436107635498,25.7000007629394,7.30000019073486,9,23437.47265625,378.859985351562,89.11239,98.94037,0,1,0,6.73575115203857
"Slovenia",2011,0.779181838035583,24.8999996185302,8.19999980926513,9,24985.248046875,370.609985351562,85.94992,97.57624,0,1,0,6.99135875701904
"Slovenia",2012,0.679482996463775,27.2999992370605,8.89999961853027,9,22532.435546875,357.320007324218,86.91906,95.80781,0,0,1,5.66448783874512
"Slovenia",2013,0.580799102783203,26.2000007629394,10.1000003814697,9,23357.939453125,349.279998779296,85.14758,94.07005,0,0,1,4.85294103622437
"Slovenia",2014,0.820920944213867,25.7000007629394,9.69999980926513,9,24202.431640625,339.489990234375,82.05021,93.53881,0,0,1,3.61366605758667
"Slovenia",2015,0.963953912258148,25.3999996185302,9,9,20873.16015625,330.200012207031,80.04787,98.46129,0,0,1,12.2230167388916
"Spain",2003,1.37620902061462,31.7999992370605,19.7999992370605,10,21495.70703125,294.429992675781,63.89923,72.13585,0,0,1,21.8839130401611
"Spain",2004,1.1994924545288,33.2999992370605,19.1000003814697,10,24918.646484375,321.970001220703,66.03873,73.0062,0,0,1,22.0833683013916
"Spain",2005,1.17613315582275,32.4000015258789,17.8999996185302,10,26510.716796875,326.709991455078,67.11713,74.06705,0,0,1,22.4719104766846
"Spain",2006,1.06426906585693,33.5,13.8999996185302,10,28482.609375,336.959991455078,68.51604,75.3184,0,0,1,23.5313415527344
"Spain",2007,1.06181764602661,34.099998474121,9.60000038146972,10,32709.400390625,344.690002441406,69.52485,76.76025,0,0,1,24.0491809844971
"Spain",2008,0.884824812412261,34.2000007629394,7.09999990463256,10,35579.30859375,360.149993896484,71.14673,78.3926,0,1,0,24.2652053833008
"Spain",2009,0.886477649211883,34.9000015258789,8.10000038146972,10,32334.005859375,373.109985351562,73.54173,81.14597,0,1,0,20.4787139892578
"Spain",2010,0.857045829296112,35.2000007629394,9.69999980926513,10,30736.626953125,383.059997558593,78.47266,80.44864,0,0,1,18.7166061401367
"Spain",2011,0.82073563337326,35.7000007629394,9.69999980926513,10,31835.2890625,387.75,83.20722,84.43265,0,0,1,17.2380523681641
"Spain",2012,0.776824951171875,35.4000015258789,10.1000003814697,10,28563.859375,384.489990234375,85.34322,86.827,0,0,1,15.9453039169312
"Spain",2013,0.646714806556701,36.2000007629394,10.3000001907348,10,29211.7734375,378.679992675781,86.87118,89.41185,0,0,1,13.9174718856812
"Spain",2014,0.694297730922698,36.099998474121,9,10,29623.1640625,373.570007324218,88.88061,93.38559,0,0,1,13.2196187973022
"Spain",2015,0.650894820690155,36.2000007629394,7.5,10,25789.51953125,368.200012207031,89.48473,93.61278,0,1,0,12.47119140625
"Sweden",2003,0.949569821357727,25.2999992370605,6.59999990463256,9,36961.42578125,182.179992675781,81.41992,90.845,0,1,0,20.7401924133301
"Sweden",2004,1.19012677669525,26.1000003814697,7.40000009536743,9,42442.21875,188.050003051757,83.7617099999999,88.6048,0,1,0,21.2902355194092
"Sweden",2005,0.918281495571136,26,7.69999980926513,9,43085.3515625,189.070007324218,81.95384,89.7772,0,1,0,20.0487995147705
"Sweden",2006,1.0004106760025,26.3999996185302,7.09999990463256,9,46256.47265625,191.729995727539,79.3248,90.9496,0,1,0,21.5898342132568
"Sweden",2007,1.21136152744293,26,6.09999990463256,9,53324.37890625,195.190002441406,74.8364299999999,92.122,0,1,0,20.5245800018311
"Sweden",2008,0.887744665145874,25.5,6.19999980926513,9,55746.84375,198.570007324218,70.73549,93.2944,0,1,0,19.4684009552002
"Sweden",2009,0.998552858829498,27.2999992370605,8.30000019073486,9,46207.05859375,205.77000427246,70.74138,93.6947,0,1,0,19.832555770874
"Sweden",2010,0.96909874677658,27.7000007629394,8.60000038146972,9,52076.2578125,216.279998779296,73.67144,93.38964,0,0,1,21.5016059875488
"Sweden",2011,0.855703830718994,27.6000003814697,7.80000019073486,9,59593.2890625,215.570007324218,72.8254,92.54731,0,1,0,22.8070163726807
"Sweden",2012,0.712720513343811,27.6000003814697,8,9,57134.078125,208.419998168945,68.81984,94.76727,0,1,0,22.9351959228516
"Sweden",2013,0.904812932014465,28.7999992370605,8,9,60283.24609375,206.880004882812,63.21963,97.74272,0,1,0,23.5191326141357
"Sweden",2014,0.897890627384185,28.3999996185302,7.90000009536743,9,59180.19921875,206.639999389648,62.18302,104.45795,0,1,0,24.2546463012695
"Sweden",2015,1.1471220254898,29.2000007629394,7.40000009536743,9,50812.19140625,203.52000427246,62.28411,105.79423,0,1,0,22.5690059661865
"Switzerland",2003,1.00111174583435,31.6000003814697,3.87829995155334,9,48087.58203125,207.889999389648,43.92307,96.2814,1,0,0,42.3894309997559
"Switzerland",2004,1.06162214279174,32.3666648864746,3.96090006828308,9,53340.1484375,210.649993896484,45.47104,97.11402,1,0,0,40.7989311218262
"Switzerland",2005,1.01210367679595,33.1333351135253,4.04349994659423,9,54952.671875,221.960006713867,45.66494,97.62946,1,0,0,30.6175651550293
"Switzerland",2006,0.801988184452056,33.9000015258789,4.12610006332397,9,57579.5,222.570007324218,46.38774,96.0222,1,0,0,42.0513763427734
"Switzerland",2007,0.674571216106414,32.2999992370605,4.20870018005371,12,63555.23828125,214.27000427246,47.08502,95.8926,1,0,0,41.5877227783203
"Switzerland",2008,0.706241190433502,33.7999992370605,4.29129981994628,12,72487.84375,213.509994506835,48.66642,95.82719,1,0,0,44.3145408630371
"Switzerland",2009,0.659156501293182,32.9000015258789,4.11699819564819,12,69927.46875,220.460006713867,49.97335,92.95179,1,0,0,44.9776992797852
"Switzerland",2010,0.663945257663726,32.599998474121,4.86722946166992,12,74605.71875,219.759994506835,52.75029,93.00618,1,0,0,44.5099754333496
"Switzerland",2011,0.580044865608215,31.7000007629394,4.47599935531616,12,88415.625,217.809997558593,54.28939,94.48284,1,0,0,42.7657318115234
"Switzerland",2012,0.560281991958618,31.6000003814697,4.48466730117797,12,83538.2265625,219.75,55.32426,95.87083,1,0,0,45.1163558959961
"Switzerland",2013,0.700876474380493,32.5,4.74669981002807,12,85112.4609375,219.440002441406,56.07384,94.68187,1,0,0,43.8214073181152
"Switzerland",2014,0.498199850320816,32.5,4.82597780227661,12,86605.5625,216.990005493164,57.03425,95.37327,1,0,0,42.4911804199219
"Switzerland",2015,0.685115158557891,32.2999992370605,4.87187671661376,12,82016.0234375,218.710006713867,57.51696,96.67343,1,0,0,42.4130516052246
"Turkey",2003,4.29290390014648,43.2000007629394,1.53999996185302,8,4718.45654296875,481.670013427734,30.20978,90.0577,1,0,0,49.1018218994141
"Turkey",2004,4.34874391555786,42.7000007629394,1.29999995231628,8,6040.884765625,488.809997558593,30.98231,87.02873,1,0,0,54.9365692138672
"Turkey",2005,4.8672080039978,41.7999992370605,9.5,8,7384.25830078125,486.75,33.09637,91.47321,0,0,1,55.3657608032227
"Turkey",2006,4.60710191726684,40.2999992370605,9,8,8034.6064453125,474.109985351562,36.92274,90.47655,0,0,1,62.4553337097168
"Turkey",2007,5.17117881774902,39.2999992370605,9.10000038146972,8,9709.7197265625,483.760009765625,38.8035,92.95471,0,0,1,58.1591949462891
"Turkey",2008,4.62379121780395,42.2000007629394,10,8,10850.8701171875,488.619995117187,40.21886,96.56434,0,0,1,55.9665489196777
"Turkey",2009,5.17527627944946,39,13,8,9036.2666015625,516.599975585937,46.54111,93.24341,0,0,1,32.5724639892578
"Turkey",2010,4.23632049560546,38.7999992370605,11.1000003814697,8,10672.400390625,513.72998046875,56.36382,101.84449,0,0,1,27.409854888916
"Turkey",2011,4.16976261138916,40,9.10000038146972,8,11340.8232421875,504.029998779296,61.11646,96.11089,0,0,1,27.7708911895752
"Turkey",2012,4.31273412704467,40.2000007629394,8.39999961853027,12,11720.3134765625,504.920013427734,69.78193,95.34717,0,1,0,22.8647956848145
"Turkey",2013,4.47811222076416,40.2000007629394,9,12,12542.7216796875,505.75,79.59632,94.74721,0,0,1,19.5061702728271
"Turkey",2014,4.45949602127075,41.2000007629394,9.89999961853027,12,12127.4609375,506.872985839843,87.01869,97.00861,0,0,1,13.9939498901367
"Turkey",2015,4.44087934494018,42.9000015258789,10.3000001907348,12,10984.8056640625,507.906005859375,95.43396,95.10945,0,0,1,14.6269369125366
"Uganda",2003,8.02258968353271,43.4385986328125,3.59999990463256,7,237.999588012695,113.10530090332,3.68507,18.86106,1,0,0,61.519603729248
"Uganda",2004,7.43241310119628,43.2540016174316,2.75,7,288.023681640625,113.469596862792,3.55702,18.67332,1,0,0,60.1541862487793
"Uganda",2005,8.7303991317749,42.2000007629394,1.89999997615814,7,315.788024902343,113.83390045166,3.510985,19.48507,1,0,0,60.4735450744629
"Uganda",2006,9.12331485748291,42.599998474121,2.5,7,336.459381103515,114.198196411132,3.46495,20.29682,1,0,0,58.9752922058105
"Uganda",2007,8.6464786529541,42.599998474121,3,7,401.850860595703,114.5625,3.61646,21.95079,1,0,0,58.4090995788574
"Uganda",2008,8.8207721710205,42.599998474121,3.59999990463256,7,449.692810058593,122.519996643066,3.76797,23.15831,1,0,0,55.8922653198242
"Uganda",2009,9.86515998840332,42.599998474121,4.09999990463256,7,554.404968261718,108.680000305175,4.18066,24.4943,1,0,0,55.1855812072754
"Uganda",2010,9.31737422943115,44.4000015258789,4,7,595.206176757812,113.269996643066,3.92246,26.92059,1,0,0,55.6099891662598
"Uganda",2011,10.6942434310913,43.5,3.84999990463256,7,574.919555664062,111.410003662109,4.38302,26.02385,1,0,0,51.4912071228027
"Uganda",2012,11.1990051269531,41,3.55885672569274,7,636.63818359375,123.349998474121,3.75413,24.68219,1,0,0,53.8111991882324
"Uganda",2013,10.2706184387207,42.4169998168945,1.99999964237213,7,655.049560546875,113.629997253417,4.187455,28.4118,1,0,0,55.0748062133789
"Uganda",2014,11.5184535980224,42.3613014221191,1.89999997615814,7,702.795104980468,119.26000213623,4.62078,28.76684,1,0,0,54.1861610412598
"Uganda",2015,11.5653028488159,42.309398651123,1.89999997615814,7,675.121154785156,117.475898742675,4.8124,29.7928,1,0,0,51.7099990844727
"Ukraine",2003,8.49296474456787,25.7999992370605,7.67910003662109,11,1048.5224609375,266.820007324218,60.87873,105.10144,0,1,0,13.046365737915
"Ukraine",2004,7.38521385192871,27.6000003814697,7.76440000534057,11,1367.35241699218,271.209991455078,65.74342,102.42836,0,1,0,11.908543586731
"Ukraine",2005,6.46163415908813,27.3999996185302,7.84969997406005,11,1828.71765136718,350.399993896484,70.33859,103.46691,0,1,0,11.2085561752319
"Ukraine",2006,6.34540796279907,29.1000003814697,7.93499994277954,11,2303.01879882812,358.929992675781,75.41774,99.71729,0,1,0,11.5868721008301
"Ukraine",2007,5.70426368713378,29.6000003814697,8.02029991149902,11,3068.60888671875,365.869995117187,78.8987099999999,98.85046,0,1,0,12.3027591705322
"Ukraine",2008,5.33923053741455,25.5,8.10560035705566,11,3891.03784179687,372.809997558593,81.23451,101.76107,0,1,0,13.7160320281982
"Ukraine",2009,4.87019777297973,26.3999996185302,8.84341526031494,11,2545.48022460937,390.279998779296,81.93965,62.2588,0,0,1,15.8215761184692
"Ukraine",2010,4.34132194519042,25.6000003814697,8.97122764587402,11,2965.14233398437,387.109985351562,80.1486,116.29638,0,0,1,25.555908203125
"Ukraine",2011,4.74622249603271,24.6000003814697,7.85139989852905,11,3569.75708007812,402.976409912109,82.1871,104.28265,0,1,0,24.4317626953125
"Ukraine",2012,5.151123046875,24.7000007629394,7.52881669998168,11,3855.42138671875,409.932006835937,81.93866,100.57378,0,1,0,22.5300006866455
"Ukraine",2013,5.74488306045532,24.6000003814697,7.42499923706054,11,4029.71557617187,416.223999023437,80.62782,98.4731,0,1,0,23.9600009918213
"Ukraine",2014,6.33864259719848,24.1000003814697,8.79529953002929,11,3104.658203125,421.968597412109,83.42202,95.14546,0,0,1,25.3899993896484
"Ukraine",2015,4.54218578338623,25.5,9.14343357086181,11,2124.66259765625,427.252807617187,85.404,101.5265,0,0,1,26.8200016021729
"Uruguay",2003,5.92367696762084,46.2000007629394,16.3538150787353,9,3622.05224609375,510.730010986328,42.44091,74.26639,0,0,1,85.2368545532227
"Uruguay",2004,6.01667356491088,47.4000015258789,12.9794998168945,9,4117.30908203125,507.420013427734,43.63614,72.67926,0,0,1,81.5666046142578
"Uruguay",2005,5.7132339477539,45.9000015258789,12.879955291748,9,5220.951171875,575.564819335937,45.33721,70.44627,0,0,1,70.8254089355469
"Uruguay",2006,6.06416654586791,47.2000007629394,1.84362733364105,9,5877.8759765625,598.112182617187,46.0488,68.16363,1,0,0,60.0842170715332
"Uruguay",2007,5.80883359909057,46.9000015258789,9.43442153930664,9,7009.697265625,615.601013183593,50.68611,65.7559,0,0,1,61.0999984741211
"Uruguay",2008,6.59539270401,46.2999992370605,8.25529766082763,14,9062.3125,629.890014648437,50.93321,69.56151,0,1,0,62.3000030517578
"Uruguay",2009,6.72067975997924,46.2999992370605,7.74999713897705,14,9415.169921875,641.973022460937,51.08244,72.9664,0,1,0,63.5
"Uruguay",2010,6.07512712478637,44.9000015258789,7.15819978713989,14,11938.2119140625,668.799987792968,51.23167,74.12025,0,1,0,64.7586212158203
"Uruguay",2011,5.87779378890991,43.4000015258789,6.3799819946289,14,14166.4990234375,667.799987792968,53.681,75.8504,0,1,0,63.2635040283203
"Uruguay",2012,7.8603925704956,41,6.4513144493103,14,15092.068359375,680.859985351562,56.923,77.7628,0,1,0,67.1692504882812
"Uruguay",2013,7.62909698486328,40.7999992370605,6.44369983673095,14,16881.205078125,686.97998046875,59.83796,79.6752,0,1,0,63.3255729675293
"Uruguay",2014,7.83729791641235,41.099998474121,6.54739999771118,14,16737.8984375,670.179992675781,60.64696,81.5876,0,1,0,65.5418167114258
"Uruguay",2015,8.53841018676757,40.2000007629394,7.48789978027343,14,15524.8427734375,676.659973144531,55.56627,83.5,0,1,0,69.3677520751953
